year,sex,value,note,lid
1954,1,40.45974624574444,,376
1954,2,28.96966001548107,,376
1954,3,34.80945942195702,,376
1955,1,49.84679178097995,,376
1955,2,30.38551230740505,,376
1955,3,40.39635308371048,,376
1956,1,39.57915450836613,,376
1956,2,29.68382779833478,,376
1956,3,34.76317664439988,,376
1957,1,45.94427478765684,,376
1957,2,29.80459959247595,,376
1957,3,38.05471036194863,,376
1958,1,43.50521886271541,,376
1958,2,28.96432132462223,,376
1958,3,36.43306394740841,,376
1959,1,41.72047155668201,,376
1959,2,31.71662212748927,,376
1959,3,36.8057273338529,,376
1960,1,46.72419736449185,,376
1960,2,28.22296156879556,,376
1960,3,37.64991764806913,,376
1961,1,42.33320678256902,,376
1961,2,31.05954794982124,,376
1961,3,36.77918837471373,,376
1962,1,41.00004317991435,,376
1962,2,25.53238718402018,,376
1962,3,33.38047243600195,,376
1963,1,39.29316303301522,,376
1963,2,27.96230626351892,,376
1963,3,33.75741057607728,,376
1964,1,39.3319090557509,,376
1964,2,26.93123871133296,,376
1964,3,33.27812289889587,,376
1965,1,39.66347266523695,,376
1965,2,24.51283230486379,,376
1965,3,32.19472399162026,,376
1966,1,37.93508946282608,,376
1966,2,26.26711235283374,,376
1966,3,32.27347483756826,,376
1967,1,36.38314179676306,,376
1967,2,26.37599160632298,,376
1967,3,31.47718580652759,,376
1968,1,33.36796263982477,,376
1968,2,24.62880539875134,,376
1968,3,29.07632383662973,,376
1969,1,37.25312257592262,,376
1969,2,26.79138496921729,,376
1969,3,32.10282705603895,,376
1970,1,36.88884962600147,,376
1970,2,22.673611270985,,376
1970,3,29.95424390315571,,376
1971,1,33.28227429382491,,376
1971,2,23.62869712860904,,376
1971,3,28.5528896093018,,376
1972,1,36.42065674483597,,376
1972,2,16.14915427005869,,376
1972,3,26.52117884775906,,376
1973,1,29.78339733546553,,376
1973,2,21.0858819829417,,376
1973,3,25.54075211908124,,376
1974,1,28.82766096132827,,376
1974,2,19.81519061429982,,376
1974,3,24.43800801875906,,376
1975,1,25.17570478827436,,376
1975,2,17.52994582850442,,376
1975,3,21.45243709544009,,376
1976,1,24.89232181608936,,376
1976,2,18.17471289506411,,376
1976,3,21.5923163211934,,376
1977,1,23.22146623927745,,376
1977,2,15.26058663638941,,376
1977,3,19.31671121193224,,376
1978,1,22.06648038072046,,376
1978,2,15.18326109203005,,376
1978,3,18.67869304859027,,376
1979,1,25.75005231830207,,376
1979,2,15.78896638446558,,376
1979,3,20.86888736769266,,376
1980,1,21.40435342620917,,376
1980,2,14.92178109486031,,376
1980,3,18.19716675423599,,376
1981,1,21.26354367150096,,376
1981,2,14.98259022268,,376
1981,3,18.14194964036486,,376
1982,1,25.61049569148299,,376
1982,2,13.79809625982786,,376
1982,3,19.82585586850238,,376
1983,1,20.37197853725459,,376
1983,2,12.78856522531369,,376
1983,3,16.67844562727194,,376
1984,1,21.11621615898285,,376
1984,2,11.52409317427239,,376
1984,3,16.39797060002679,,376
1985,1,21.61884311286932,,376
1985,2,11.78792541010676,,376
1985,3,16.80651536256428,,376
1986,1,19.46906672589776,,376
1986,2,13.65619857793354,,376
1986,3,16.60487622984563,,376
1987,1,18.7545900200633,,376
1987,2,11.81032640860402,,376
1987,3,15.33591484660923,,376
1988,1,19.65320889030176,,376
1988,2,13.18219311274571,,376
1988,3,16.46150638686705,,376
1989,1,18.60635053996529,,376
1989,2,12.71099967479672,,376
1989,3,15.7109515857552,,376
1990,1,17.17892543079791,,376
1990,2,9.761448699347808,,376
1990,3,13.52547371367974,,376
1991,1,15.02449078101586,,376
1991,2,9.219809189388251,,376
1991,3,12.16514064499052,,376
1992,1,12.41485064512959,,376
1992,2,7.913846664261537,,376
1992,3,10.2260786865892,,376
1993,1,11.63355334977334,,376
1993,2,7.930875545511418,,376
1993,3,9.828137881712994,,376
1994,1,13.37505467603173,,376
1994,2,10.05569614309221,,376
1994,3,11.75114196744398,,376
1995,1,12.82611702296155,,376
1995,2,9.993892040938256,,376
