year,sex,value,ageg,lid,tercile,prospect,pop,pctile
2013,1,4.161341552008202,q5_19,153,1,0,,33
2009,2,2.16010856628418,hgap,153,1,2,,2
2023,3,1.150989322923124,pnm,153,1,2,,1
2023,3,3.14930130781399,q5_19,153,1,0,,26
2022,1,67.58428000000004,math,153,1,0,,15
2013,3,2.013260731473565,pnm,153,1,2,,18
2012,2,62.66363999999999,math,153,1,0,,12
2023,3,5.181780550628901,u20m,153,1,2,,10
2013,3,1.214079558849335,nnm,153,1,2,,4
2013,3,3.675678127874504,q5_19,153,1,0,,30
2009,1,2.482563972473145,hgap,153,1,2,,2
2022,2,73.90319,math,153,1,0,,17
2013,1,6.904897280037403,u20m,153,1,0,,19
2009,3,2.230574131011963,hgap,153,1,2,,2
2023,2,54.2718842625618,u20m,53,3,2,128691.697,68
2013,1,44.71611604094505,pnm,53,3,2,128691.697,86
2023,1,24.90794472396374,nnm,53,3,2,128691.697,82
2013,1,119.9401468038559,u20m,53,3,2,128691.697,91
2013,2,39.43472728133202,pnm,53,3,2,128691.697,83
2009,3,14.75472831726074,hgap,53,3,0,128691.697,77
2023,3,21.10023610293865,nnm,53,3,2,128691.697,75
2019,2,13.20987987518311,hgap,53,3,0,128691.697,67
2023,3,25.0220234283065,q5_19,53,3,2,128691.697,83
2009,1,15.60367298126221,hgap,53,3,0,128691.697,82
2013,3,41.99874028563499,pnm,53,3,2,128691.697,85
2023,1,25.81581473350525,pnm,53,3,2,128691.697,73
2013,2,94.74974125623703,u20m,53,3,2,128691.697,85
2023,3,68.51568818092346,u20m,53,3,2,128691.697,76
2019,1,14.93891048431396,hgap,53,3,0,128691.697,78
2013,3,40.14133504092621,q5_19,53,3,2,128691.697,92
2013,2,24.05666187405586,nnm,53,3,2,128691.697,80
2023,2,22.3908256739378,pnm,53,3,2,128691.697,69
2013,1,34.61243584752083,nnm,53,3,2,128691.697,94
2023,2,16.04274537044859,q5_19,53,3,2,128691.697,71
2009,2,13.83414840698242,hgap,53,3,0,128691.697,71
2013,3,29.60837259888649,nnm,53,3,2,128691.697,90
2023,3,24.01640824973583,pnm,53,3,2,128691.697,71
2023,1,33.64706398110373,q5_19,53,3,2,128691.697,89
2013,3,107.6804473996162,u20m,53,3,2,128691.697,88
2013,1,45.71508287965975,q5_19,53,3,2,128691.697,95
2023,2,16.83864556252956,nnm,53,3,2,128691.697,67
2013,2,34.35571606810528,q5_19,53,3,2,128691.697,90
2019,3,14.14597797393799,hgap,53,3,0,128691.697,74
2023,1,82.04273879528046,u20m,53,3,2,128691.697,81
2019,2,3.886091709136963,hgap,155,1,0,5601.187,8
2023,2,1.772950762637393,q5_19,155,1,0,5601.187,10
2013,1,5.094689317047596,u20m,155,1,0,5601.187,9
2009,1,4.103277206420898,hgap,155,1,2,5601.187,9
2019,1,3.213004589080811,hgap,155,1,2,5601.187,4
2013,1,1.126216491684318,nnm,155,1,0,5601.187,3
2019,3,3.436182498931885,hgap,155,1,1,5601.187,5
2022,1,98.93791999999996,math,155,1,0,5601.187,37
2012,2,60.40793999999994,math,155,1,0,5601.187,11
2023,3,1.230758265592158,nnm,155,1,0,5601.187,4
2022,3,96.45421999999996,math,155,1,0,5601.187,34
2023,1,6.454837042838335,u20m,155,1,0,5601.187,17
2013,3,4.544759169220924,u20m,155,1,0,5601.187,5
2013,2,3.971307072788477,u20m,155,1,0,5601.187,2
2013,3,2.25564807018086,q5_19,155,1,0,5601.187,17
2013,3,1.254536677151918,pnm,155,1,0,5601.187,3
2012,1,63.20257000000004,math,155,1,0,5601.187,13
2013,3,1.041055773384869,nnm,155,1,0,5601.187,2
2023,2,1.290168263949454,pnm,155,1,0,5601.187,3
2023,1,1.334018656052649,nnm,155,1,0,5601.187,5
2023,1,1.295825582928956,pnm,155,1,0,5601.187,3
2023,3,1.291292952373624,pnm,155,1,0,5601.187,3
2022,2,93.86973999999998,math,155,1,0,5601.187,32
2013,1,1.301000127568841,pnm,155,1,0,5601.187,3
2013,2,1.818368319992159,q5_19,155,1,0,5601.187,11
2012,3,61.84313999999995,math,155,1,0,5601.187,12
2013,2,.9488434880040586,nnm,155,1,0,5601.187,1
2023,3,2.828519323101797,q5_19,155,1,0,5601.187,23
2023,2,4.17607557028532,u20m,155,1,0,5601.187,4
2009,2,4.307461261749268,hgap,155,1,0,5601.187,10
2013,1,2.675427979482836,q5_19,155,1,0,5601.187,22
2009,3,4.182461738586426,hgap,155,1,1,5601.187,9
2023,3,5.341852083802223,u20m,155,1,0,5601.187,11
2023,1,3.836804994768239,q5_19,155,1,0,5601.187,30
2013,2,1.209164503961802,pnm,155,1,0,5601.187,1
2023,2,1.118668238632381,nnm,155,1,0,5601.187,3
2013,1,9.291588328778744,nnm,251,2,0,,50
2023,2,9.527020156383514,nnm,251,2,0,,50
2023,1,7.471924404711561,q5_19,251,2,0,,50
2009,3,8.848847389221191,hgap,251,2,0,,30
2013,1,14.10884968936443,pnm,251,2,0,,60
2023,2,32.31773898005486,u20m,251,2,0,,56
2013,1,31.47348389029503,u20m,251,2,0,,55
2023,2,16.57706499099731,pnm,251,2,0,,62
2023,1,11.62151526659727,nnm,251,2,0,,57
2013,3,13.17901071161032,pnm,251,2,0,,58
2013,2,7.636794762612031,q5_19,251,2,0,,51
2013,2,27.05148980021477,u20m,251,2,0,,51
2023,3,18.3465089648962,pnm,251,2,0,,65
2013,1,8.399591090016646,q5_19,251,2,0,,53
2019,1,9.80594539642334,hgap,251,2,0,,39
2023,3,35.56785732507706,u20m,251,2,0,,58
2019,3,8.087605476379395,hgap,251,2,0,,26
2013,3,8.411852642893791,nnm,251,2,0,,47
2023,3,7.008886186131047,q5_19,251,2,0,,48
2013,2,12.18095328658819,pnm,251,2,0,,56
2013,2,7.474191021174192,nnm,251,2,0,,44
2013,3,8.024175802846422,q5_19,251,2,0,,52
2023,1,38.64024206995964,u20m,251,2,0,,61
2009,2,7.324289798736572,hgap,251,2,1,,22
2009,1,10.26349258422852,hgap,251,2,0,,43
2023,2,6.541305329543667,q5_19,251,2,0,,44
2019,2,6.079741477966309,hgap,251,2,1,,17
2023,3,10.60867588967085,nnm,251,2,0,,54
2023,1,20.01403644680977,pnm,251,2,0,,66
2013,3,29.33182008564472,u20m,251,2,0,,53
2023,2,13.23787309229374,u20m,214,2,0,,32
2013,1,3.669898167395824,q5_19,214,2,0,,30
2013,3,14.92655463516712,u20m,214,2,0,,34
2013,2,2.974294655996412,q5_19,214,2,0,,25
2023,1,13.97714763879776,u20m,214,2,0,,33
2023,3,2.990878013156339,q5_19,214,2,0,,25
2023,2,2.643579387627604,q5_19,214,2,0,,21
2013,1,15.09202644228935,u20m,214,2,0,,34
2013,2,14.79201205074787,u20m,214,2,0,,34
2023,3,13.58126569539309,u20m,214,2,0,,33
2013,3,3.295410277106225,q5_19,214,2,0,,27
2023,1,3.396991843069075,q5_19,214,2,0,,28
2013,1,1.948458258993924,pnm,156,1,0,66438.82800000001,17
2013,1,7.267944514751434,u20m,156,1,0,66438.82800000001,21
2023,2,1.585551770403981,pnm,156,1,0,66438.82800000001,10
2013,2,5.441342014819384,u20m,156,1,0,66438.82800000001,12
2023,1,2.50110006891191,nnm,156,1,0,66438.82800000001,20
2022,2,111.45257,math,156,1,0,66438.82800000001,46
2013,3,6.375586148351431,u20m,156,1,0,66438.82800000001,17
2013,3,1.805611420422792,pnm,156,1,0,66438.82800000001,14
2019,3,5.477194309234619,hgap,156,1,0,66438.82800000001,13
2009,2,6.180916786193848,hgap,156,1,0,66438.82800000001,18
2013,3,2.104331368343426,q5_19,156,1,1,66438.82800000001,15
2019,1,5.177525520324707,hgap,156,1,0,66438.82800000001,12
2012,3,85.60875999999996,math,156,1,0,66438.82800000001,22
2023,1,6.833766587078571,u20m,156,1,0,66438.82800000001,19
2013,1,2.626563530626735,q5_19,156,1,0,66438.82800000001,21
2023,1,2.116886898875237,pnm,156,1,0,66438.82800000001,19
2009,1,5.542489528656006,hgap,156,1,0,66438.82800000001,14
2023,3,1.764633572712393,q5_19,156,1,1,66438.82800000001,9
2023,2,2.03024735674262,nnm,156,1,0,66438.82800000001,13
2013,2,1.558810988240511,q5_19,156,1,1,66438.82800000001,7
2023,3,1.856876537203789,pnm,156,1,0,66438.82800000001,15
2023,3,2.271919511258602,nnm,156,1,0,66438.82800000001,17
2012,1,81.23867000000001,math,156,1,0,66438.82800000001,20
2013,3,2.479126676917076,nnm,156,1,0,66438.82800000001,19
2022,3,106.64901,math,156,1,0,66438.82800000001,43
2023,1,2.231367006243046,q5_19,156,1,0,66438.82800000001,16
2013,2,2.23642447963357,nnm,156,1,0,66438.82800000001,16
2012,2,89.74081000000001,math,156,1,0,66438.82800000001,27
2013,1,2.710426924750209,nnm,156,1,0,66438.82800000001,23
2022,1,101.66271,math,156,1,0,66438.82800000001,40
2019,2,5.872583389282227,hgap,156,1,0,66438.82800000001,16
2023,3,5.881932564079762,u20m,156,1,0,66438.82800000001,14
2013,2,1.655871514230967,pnm,156,1,0,66438.82800000001,11
2009,3,5.853466033935547,hgap,156,1,0,66438.82800000001,16
2023,2,4.880240652710199,u20m,156,1,0,66438.82800000001,8
2023,2,1.272256885045508,q5_19,156,1,1,66438.82800000001,3
2023,3,1.985559484426358,q5_19,154,1,1,,13
2023,1,2.972012954366998,q5_19,154,1,1,,25
2013,3,2.480355810282386,q5_19,154,1,1,,20
2013,2,1.240545579325847,q5_19,154,1,2,,3
2013,1,13.46683967858553,u20m,154,1,0,,33
2023,2,7.257395423948765,u20m,154,1,0,,20
2023,1,11.96286734193563,u20m,154,1,0,,31
2023,2,.952119079598579,q5_19,154,1,2,,1
2013,2,8.134115487337112,u20m,154,1,0,,23
2013,1,3.671256383578014,q5_19,154,1,1,,30
2023,3,9.679512120783329,u20m,154,1,0,,27
2013,3,10.87423600256443,u20m,154,1,0,,29
2013,1,54.00771647691727,u20m,256,2,1,,68
2023,3,9.110388346016407,nnm,256,2,2,,49
2013,3,12.26473040878773,nnm,256,2,2,,58
2013,3,49.55302551388741,u20m,256,2,2,,66
2013,1,19.50126384725004,q5_19,256,2,0,,77
2019,1,14.21047973632813,hgap,256,2,0,,74
2013,2,18.27568701420268,q5_19,256,2,2,,75
2023,2,11.87103427946568,pnm,256,2,2,,56
2023,1,42.0890711247921,u20m,256,2,1,,63
2023,1,10.31056698411703,nnm,256,2,2,,53
2013,1,13.93859181553125,nnm,256,2,2,,61
2013,2,44.81929168105125,u20m,256,2,2,,63
2023,3,13.84538877755404,pnm,256,2,2,,59
2023,3,37.1771939098835,u20m,256,2,2,,60
2009,2,11.77463722229004,hgap,256,2,0,,56
2023,2,12.66651222739434,q5_19,256,2,2,,64
2023,2,7.837750017642975,nnm,256,2,2,,45
2013,3,19.21273581683636,pnm,256,2,2,,65
2023,2,32.03378990292549,u20m,256,2,2,,55
2013,1,21.5546041727066,pnm,256,2,2,,68
2009,1,14.30709838867188,hgap,256,2,0,,75
2019,2,10.70267868041992,hgap,256,2,0,,47
2023,3,14.68275637651562,q5_19,256,2,1,,69
2013,3,18.90172485806507,q5_19,256,2,1,,76
2013,2,10.47350279986858,nnm,256,2,2,,53
2009,3,13.00298595428467,hgap,256,2,0,,66
2023,1,15.68318903446198,pnm,256,2,2,,61
2013,2,16.73955656588078,pnm,256,2,2,,62
2019,3,12.45844078063965,hgap,256,2,0,,63
2023,1,16.68810467024251,q5_19,256,2,0,,73
2023,2,19.93635296821594,pnm,54,3,2,,66
2009,2,10.40758228302002,hgap,54,3,0,,44
2013,3,71.19158655405045,u20m,54,3,2,,77
2023,3,16.04689471423626,nnm,54,3,2,,65
2023,1,15.02907929361208,q5_19,54,3,2,,69
2019,3,11.91475391387939,hgap,54,3,0,,57
2013,1,19.78315711904954,q5_19,54,3,2,,78
2013,2,64.42412734031677,u20m,54,3,2,,74
2023,2,10.51659483078782,q5_19,54,3,2,,59
2013,2,15.5579809309071,q5_19,54,3,2,,70
2019,1,13.30090999603271,hgap,54,3,0,,68
2019,2,10.31602001190186,hgap,54,3,0,,44
2009,1,14.05643939971924,hgap,54,3,0,,73
2013,3,33.4026888012886,pnm,54,3,2,,79
2009,3,12.31318092346191,hgap,54,3,0,,62
2013,3,21.79576642811298,nnm,54,3,2,,76
2023,1,23.40628020465374,pnm,54,3,2,,70
2023,2,14.00848664343357,nnm,54,3,2,,62
2023,1,18.04403774440289,nnm,54,3,2,,69
2013,2,19.18887905776501,nnm,54,3,2,,71
2013,2,31.04526363313198,pnm,54,3,2,,77
2023,2,43.82810741662979,u20m,54,3,2,,63
2023,3,21.67408727109432,pnm,54,3,2,,68
2013,1,24.36490170657635,nnm,54,3,2,,81
2023,3,12.7811410458275,q5_19,54,3,2,,65
2023,3,49.67664927244186,u20m,54,3,2,,66
2013,1,77.87390053272247,u20m,54,3,2,,80
2013,1,35.76978296041489,pnm,54,3,2,,81
2013,3,17.68445264992935,q5_19,54,3,2,,74
2023,1,55.44044077396393,u20m,54,3,2,,69
2023,1,1.776100252754986,pnm,192,1,1,68682.965,13
2013,3,6.567380391061306,u20m,192,1,0,68682.965,18
2013,3,2.510682912543416,nnm,192,1,0,68682.965,20
2022,3,91.61833999999999,math,192,1,0,68682.965,29
2013,1,2.526819415093917,q5_19,192,1,0,68682.965,21
2023,1,2.150388632513711,q5_19,192,1,0,68682.965,16
2022,2,98.91985999999997,math,192,1,0,68682.965,36
2023,3,2.606325317174196,nnm,192,1,0,68682.965,22
2019,1,5.5743727684021,hgap,192,1,0,68682.965,14
2019,2,6.422065734863281,hgap,192,1,0,68682.965,19
2013,2,5.600096192210913,u20m,192,1,0,68682.965,13
2012,2,92.77855999999997,math,192,1,0,68682.965,30
2009,1,6.306421756744385,hgap,192,1,0,68682.965,18
2013,3,2.050488638096093,q5_19,192,1,0,68682.965,14
2013,3,2.020562533289194,pnm,192,1,1,68682.965,18
2013,2,2.255146624520421,nnm,192,1,0,68682.965,17
2013,1,2.753021195530891,nnm,192,1,0,68682.965,24
2023,1,6.801717914640903,u20m,192,1,0,68682.965,19
2009,2,6.806784629821777,hgap,192,1,0,68682.965,19
2023,3,1.63753202650696,pnm,192,1,1,68682.965,11
2023,3,6.010659039020538,u20m,192,1,0,68682.965,15
2023,3,1.77861000497892,q5_19,192,1,0,68682.965,10
2013,1,7.485316600650549,u20m,192,1,0,68682.965,21
2023,2,2.306600101292133,nnm,192,1,0,68682.965,18
2023,2,1.491443370468915,pnm,192,1,1,68682.965,7
2023,2,1.387321418845344,q5_19,192,1,0,68682.965,5
2013,1,2.224160358309746,pnm,192,1,1,68682.965,20
2012,1,80.29852,math,192,1,0,68682.965,19
2019,3,5.925651073455811,hgap,192,1,0,68682.965,17
2009,3,6.584981441497803,hgap,192,1,0,68682.965,19
2013,2,1.806496176868677,pnm,192,1,1,68682.965,15
2023,2,5.176660139113665,u20m,192,1,0,68682.965,10
2012,3,86.65920999999997,math,192,1,0,68682.965,23
2023,1,2.890386153012514,nnm,192,1,0,68682.965,25
2022,1,84.55000999999999,math,192,1,0,68682.965,22
2013,2,1.548811597276156,q5_19,192,1,0,68682.965,6
2023,3,3.824242856353521,pnm,102,2,0,,30
2009,1,8.505207061767578,hgap,102,2,0,,28
2013,2,3.331533136690656,q5_19,102,2,0,,27
2023,3,13.80430068820715,u20m,102,2,1,,33
2013,3,17.02933944761753,u20m,102,2,1,,37
2019,3,7.383424758911133,hgap,102,2,0,,22
2023,2,11.03845052421093,u20m,102,2,1,,30
2013,1,8.337785489857197,nnm,102,2,2,,47
2013,3,5.384743667344649,q5_19,102,2,0,,39
2023,1,16.40084385871887,u20m,102,2,1,,36
2022,3,190.56921,math,102,2,0,,77
2022,1,193.12414,math,102,2,0,,79
2023,1,6.229166945256881,q5_19,102,2,0,,44
2015,2,169.99744,math,102,2,0,,70
2013,1,7.353780009861977,q5_19,102,2,0,,49
2015,3,176.76022,math,102,2,0,,72
2009,2,7.555667400360107,hgap,102,2,0,,23
2013,2,3.977849613875151,pnm,102,2,0,,31
2023,2,4.641717299818993,nnm,102,2,2,,33
2009,3,8.249295234680176,hgap,102,2,0,,27
2023,2,3.554072929546237,pnm,102,2,0,,29
2013,3,7.34410947188735,nnm,102,2,2,,44
2013,1,4.780592862516642,pnm,102,2,0,,33
2019,2,7.122205257415771,hgap,102,2,0,,21
2022,2,187.84109,math,102,2,0,,76
2013,2,6.27647340297699,nnm,102,2,2,,39
2023,3,5.437253974378109,nnm,102,2,2,,36
2013,1,20.33612318336964,u20m,102,2,1,,42
2015,1,182.84564,math,102,2,0,,73
2013,3,4.395811818540096,pnm,102,2,0,,32
2013,2,13.52681033313274,u20m,102,2,1,,33
2023,1,4.063072614371777,pnm,102,2,0,,31
2023,3,4.60616165786798,q5_19,102,2,0,,35
2023,2,2.882736069119263,q5_19,102,2,0,,24
2019,1,7.803762912750244,hgap,102,2,0,,24
2023,1,6.197542883455753,nnm,102,2,2,,39
2013,1,2.225050005290385,q5_19,160,1,0,,16
2013,2,1.734910426320679,q5_19,160,1,0,,9
2023,3,8.580852299928665,u20m,160,1,0,,24
2013,3,9.102385491132736,u20m,160,1,0,,25
2023,2,8.07403028011322,u20m,160,1,0,,23
2013,2,8.942116051912308,u20m,160,1,0,,25
2013,1,9.252842515707016,u20m,160,1,0,,26
2023,2,1.554166911380439,q5_19,160,1,0,,7
2023,1,9.051457978785038,u20m,160,1,0,,25
2023,3,1.876107679646077,q5_19,160,1,0,,12
2023,1,2.172856150510549,q5_19,160,1,0,,16
2013,3,1.987657601985493,q5_19,160,1,0,,13
2013,2,32.36627206206322,pnm,56,3,2,33787.91599999999,78
2023,1,39.20500500308322,q5_19,56,3,0,33787.91599999999,92
2019,1,13.47772693634033,hgap,56,3,0,33787.91599999999,69
2013,2,91.79434180259705,u20m,56,3,2,33787.91599999999,84
2013,3,100.1867353916168,u20m,56,3,2,33787.91599999999,87
2023,3,33.4820645634567,q5_19,56,3,1,33787.91599999999,89
2023,2,27.60940191588446,q5_19,56,3,2,33787.91599999999,85
2013,2,23.09370040893555,nnm,56,3,2,33787.91599999999,78
2013,1,108.299508690834,u20m,56,3,2,33787.91599999999,89
2023,1,22.40987122058868,nnm,56,3,2,33787.91599999999,77
2023,3,19.71958950161934,nnm,56,3,2,33787.91599999999,72
2013,3,34.61121395230293,pnm,56,3,2,33787.91599999999,80
2013,2,39.22809055810195,q5_19,56,3,2,33787.91599999999,92
2023,2,19.85106058418751,pnm,56,3,2,33787.91599999999,66
2013,1,44.77901959105746,q5_19,56,3,0,33787.91599999999,95
2019,3,12.57402420043945,hgap,56,3,0,33787.91599999999,64
2023,3,73.09065014123917,u20m,56,3,2,33787.91599999999,77
2013,3,42.03750153727825,q5_19,56,3,1,33787.91599999999,93
2009,3,12.98664665222168,hgap,56,3,0,33787.91599999999,66
2023,1,82.79353380203247,u20m,56,3,2,33787.91599999999,81
2023,2,16.92303083837032,nnm,56,3,2,33787.91599999999,67
2009,2,11.95615768432617,hgap,56,3,0,33787.91599999999,58
2009,1,13.88437652587891,hgap,56,3,0,33787.91599999999,72
2023,2,63.04151564836502,u20m,56,3,2,33787.91599999999,74
2013,1,36.82500123977661,pnm,56,3,2,33787.91599999999,81
2013,1,30.80770187079906,nnm,56,3,2,33787.91599999999,91
2023,1,23.48354086279869,pnm,56,3,2,33787.91599999999,70
2023,3,21.68880961835384,pnm,56,3,2,33787.91599999999,68
2013,3,27.02511101961136,nnm,56,3,2,33787.91599999999,86
2019,2,11.50611019134521,hgap,56,3,0,33787.91599999999,53
2023,1,5.254172331557228,q5_19,158,2,0,,39
2023,3,4.130474587085597,q5_19,158,2,0,,32
2013,1,5.818133764186495,q5_19,158,2,0,,41
2023,2,11.87976635992527,u20m,158,2,0,,30
2013,3,4.631818105519492,q5_19,158,2,0,,35
2013,3,16.23720303177834,u20m,158,2,0,,36
2013,1,19.00065131485462,u20m,158,2,0,,40
2013,2,3.338576817054295,q5_19,158,2,0,,27
2023,2,2.981389491061304,q5_19,158,2,0,,25
2013,2,13.26276361942291,u20m,158,2,0,,32
2023,3,14.59028851240873,u20m,158,2,0,,34
2023,1,17.17654056847095,u20m,158,2,0,,38
2013,3,50.17370272338395,q5_19,57,3,1,14405.469,97
2023,2,57.47565627098083,pnm,57,3,1,14405.469,91
2019,3,12.4044885635376,hgap,57,3,0,14405.469,63
2023,2,40.14539131778938,q5_19,57,3,1,14405.469,92
2013,3,78.1976506114006,pnm,57,3,1,14405.469,96
2023,3,34.5081090927124,nnm,57,3,0,14405.469,94
2023,3,60.72699651122093,pnm,57,3,1,14405.469,92
2023,1,40.35256088328276,q5_19,57,3,1,14405.469,92
2013,3,159.9102318286896,u20m,57,3,1,14405.469,97
2013,2,35.63243895769119,nnm,57,3,0,14405.469,95
2023,1,38.31196948885918,nnm,57,3,0,14405.469,96
2013,2,74.22754913568497,pnm,57,3,1,14405.469,96
2009,2,11.22164440155029,hgap,57,3,0,14405.469,51
2019,2,11.60905075073242,hgap,57,3,0,14405.469,54
2013,1,82.1555033326149,pnm,57,3,1,14405.469,97
2023,2,30.50738386809826,nnm,57,3,0,14405.469,91
2013,3,40.50283133983612,nnm,57,3,0,14405.469,98
2009,3,12.48149871826172,hgap,57,3,0,14405.469,63
2013,1,167.7986681461334,u20m,57,3,1,14405.469,98
2013,1,50.43563798069206,q5_19,57,3,1,14405.469,97
2023,3,129.6399682760239,u20m,57,3,1,14405.469,93
2019,1,13.08317756652832,hgap,57,3,0,14405.469,67
2023,1,136.1463367938995,u20m,57,3,1,14405.469,94
2013,1,45.15056684613228,nnm,57,3,0,14405.469,100
2009,1,13.55849647521973,hgap,57,3,0,14405.469,70
2023,3,40.24923775653755,q5_19,57,3,1,14405.469,92
2023,2,122.9132786393166,u20m,57,3,1,14405.469,91
2023,1,63.96032124757767,pnm,57,3,1,14405.469,92
2013,2,151.7689228057861,u20m,57,3,1,14405.469,96
2013,2,49.90434570084734,q5_19,57,3,1,14405.469,97
2023,2,1.487217844760913,q5_19,217,1,0,,5
2013,1,14.36728332191706,u20m,217,1,0,,33
2023,2,8.760237134993076,u20m,217,1,0,,25
2023,3,2.10432211262479,q5_19,217,1,0,,15
2013,2,1.455176213321141,q5_19,217,1,0,,5
2013,3,11.61876134574413,u20m,217,1,0,,30
2023,1,13.65784835070372,u20m,217,1,0,,33
2023,3,11.26210484653711,u20m,217,1,0,,30
2013,3,2.424978547118539,q5_19,217,1,0,,19
2013,2,8.76506045460701,u20m,217,1,0,,25
2013,1,3.359317831572173,q5_19,217,1,1,,27
2023,1,2.689401012199388,q5_19,217,1,1,,22
2013,2,23.57721701264381,nnm,55,3,2,,79
2023,1,33.93878316908028,q5_19,55,3,1,,90
2013,3,41.71837958460156,q5_19,55,3,2,,93
2013,1,30.60387261211872,nnm,55,3,2,,91
2013,3,103.7236824631691,u20m,55,3,2,,88
2023,3,19.31077614426613,nnm,55,3,2,,71
2023,1,22.02273532748222,nnm,55,3,2,,76
2023,3,31.31818027020827,q5_19,55,3,2,,87
2023,2,16.52236096560955,nnm,55,3,2,,67
2009,1,16.34412574768066,hgap,55,3,0,,87
2013,3,27.14761905372143,nnm,55,3,2,,86
2023,1,27.18919329345226,pnm,55,3,2,,74
2023,1,80.90206235647202,u20m,55,3,2,,81
2013,1,42.05267148665826,q5_19,55,3,1,,94
2009,3,12.74570560455322,hgap,55,3,0,,65
2019,1,15.42734718322754,hgap,55,3,0,,81
2013,1,40.95993563532829,pnm,55,3,2,,84
2023,3,73.96887987852097,u20m,55,3,2,,78
2019,3,12.14126396179199,hgap,55,3,0,,60
2023,3,25.20558796823025,pnm,55,3,2,,73
2013,1,109.4062104821205,u20m,55,3,2,,89
2013,2,41.38651156110485,q5_19,55,3,2,,93
2013,2,97.89035469293594,u20m,55,3,2,,86
2023,2,66.82982295751572,u20m,55,3,2,,75
2009,2,8.884225845336914,hgap,55,3,0,,30
2019,2,8.633021354675293,hgap,55,3,0,,29
2013,3,38.60509395599365,pnm,55,3,2,,83
2013,2,36.22005134820938,pnm,55,3,2,,81
2023,2,28.64405386718516,q5_19,55,3,2,,86
2023,2,23.17232079803944,pnm,55,3,2,,70
2023,3,89.50947970151901,u20m,58,3,2,,84
2009,3,14.15380096435547,hgap,58,3,0,,74
2013,3,129.2166113853455,u20m,58,3,2,,93
2013,1,34.71456744924306,q5_19,58,3,2,,90
2023,1,35.38275510072708,nnm,58,3,2,,95
2013,1,138.8213187456131,u20m,58,3,2,,94
2023,3,30.82128241658211,nnm,58,3,2,,91
2013,2,34.68986973166466,nnm,58,3,2,,94
2013,2,30.12285310420448,q5_19,58,3,2,,87
2013,2,59.4911240041256,pnm,58,3,2,,92
2013,1,46.66730761528015,nnm,58,3,2,,100
2023,3,21.60561272925632,q5_19,58,3,2,,80
2013,1,64.178466796875,pnm,58,3,2,,92
2023,2,26.05678699910641,nnm,58,3,2,,84
2013,2,119.4652765989304,u20m,58,3,2,,91
2009,1,16.32353210449219,hgap,58,3,0,,87
2013,3,40.77837243676186,nnm,58,3,2,,99
2019,2,11.6418571472168,hgap,58,3,0,,55
2023,2,81.38985186815262,u20m,58,3,2,,81
2023,2,19.20405905487932,q5_19,58,3,2,,77
2019,3,13.73569488525391,hgap,58,3,0,,71
2023,3,39.80905190110207,pnm,58,3,2,,83
2023,2,38.34577649831772,pnm,58,3,2,,82
2023,1,41.35242477059364,pnm,58,3,2,,84
2013,3,32.4364881235425,q5_19,58,3,2,,88
2009,2,11.73748588562012,hgap,58,3,0,,56
2023,1,97.42589294910431,u20m,58,3,2,,86
2023,1,23.95717991319735,q5_19,58,3,2,,82
2013,3,61.76486611366272,pnm,58,3,2,,92
2019,1,15.61245155334473,hgap,58,3,0,,83
2013,1,134.264662861824,u20m,50,3,2,,94
2023,3,89.26675468683243,u20m,50,3,2,,84
2023,1,22.14916041260906,q5_19,50,3,2,,80
2013,1,72.29497283697128,pnm,50,3,2,,95
2009,1,16.5710563659668,hgap,50,3,0,,88
2023,2,20.774956792593,nnm,50,3,2,,74
2013,1,37.39229217171669,nnm,50,3,2,,96
2013,3,126.1190176010132,u20m,50,3,2,,92
2023,2,44.99136283993721,pnm,50,3,2,,87
2013,3,33.18018838763237,nnm,50,3,2,,93
2013,2,27.4014458260623,q5_19,50,3,2,,85
2023,3,24.124875664711,nnm,50,3,2,,80
2009,3,14.57194232940674,hgap,50,3,0,,76
2023,2,81.55219256877899,u20m,50,3,2,,81
2019,1,15.60514068603516,hgap,50,3,0,,82
2013,1,30.54891845710428,q5_19,50,3,2,,87
2013,2,66.24984741210938,pnm,50,3,2,,93
