year,sex,value,note
2013,3,14.42922305141004,
2014,3,14.02323861219135,
2015,3,13.69464309847972,
2016,3,13.4329553579089,
2017,3,13.170844537049,
2018,3,12.94261803842429,
2019,3,12.68290013650414,
2020,3,12.43453608327768,
2021,3,12.17833429091052,
2022,3,11.89278336675721,
2023,3,11.59715181305257,
1989,3,22.20052776485503,
1990,3,21.80748981146639,
1991,3,21.39048843557456,
1992,3,20.95849450864606,
1993,3,20.51025974706729,
1994,3,20.03997468884988,
1995,3,19.361148190746,
1996,3,18.68189846280373,
1997,3,17.81709978417741,
1998,3,16.78810760280956,
1999,3,15.87201544544919,
2000,3,15.23036750679411,
2001,3,14.73848244573892,
2002,3,14.42071359552502,
2003,3,14.2015956371944,
2004,3,14.1008451242516,
2005,3,14.15956183599181,
2006,3,14.33780798315947,
2007,3,14.58480884798895,
2008,3,14.67934311659148,
2009,3,14.82625503069093,
2010,3,14.73594462666763,
2011,3,14.58891380375583,
2012,3,14.39402183277104,
2013,3,14.29810849509341,
2014,3,14.2297162528672,
2015,3,14.22505562770449,
2016,3,14.22021445194436,
2017,3,14.14424122190729,
2018,3,14.04250985529707,
2019,3,13.93082042315843,
2020,3,13.81606143980715,
2021,3,13.73258052618383,
2022,3,13.69711874328194,
2023,3,13.67662171030543,
1989,3,58.47199305376552,
1990,3,57.22490605637955,
1991,3,56.0514150026968,
1992,3,54.96141699338182,
1993,3,53.92209440178745,
1994,3,52.93520562470356,
1995,3,51.86659101480235,
1996,3,50.74208173137099,
1997,3,49.54367134564919,
1998,3,48.26220438460774,
1999,3,46.94506031459986,
2000,3,45.56690747415001,
2001,3,44.17830166370483,
2002,3,42.82182499619739,
2003,3,41.55655000472499,
2004,3,40.27420725546924,
2005,3,39.12127235071275,
2006,3,38.07263125873191,
2007,3,37.05820696922067,
2008,3,36.09368861349181,
2009,3,35.11152002328916,
2010,3,34.11396585677499,
2011,3,33.04565615078924,
2012,3,31.95234414904891,
2013,3,30.86217167167197,
2014,3,29.82886010739576,
2015,3,28.74216507752908,
2016,3,27.66625605163884,
2017,3,26.75531182375775,
2018,3,25.77159930236149,
2019,3,24.75098037310356,
2020,3,23.79897714440691,
2021,3,22.89592236508956,
2022,3,22.08401489940805,
2023,3,21.3465929530004,
1989,3,9.384282183074895,
1990,3,8.915109099264964,
1991,3,8.358377264173711,
1992,3,7.721452330750031,
1993,3,7.309484175082877,
1994,3,6.945411354026296,
1995,3,6.613604915610552,
1996,3,6.238803323573506,
1997,3,5.791284403525141,
1998,3,5.491947754465554,
1999,3,5.053878847823067,
2000,3,4.674902029754271,
2001,3,4.442744755678596,
2002,3,4.21745563019282,
2003,3,3.993296776027032,
2004,3,3.774470391049569,
2005,3,3.585429564865037,
2006,3,3.380386410150614,
2007,3,3.206317906872747,
2008,3,3.060189747002331,
2009,3,2.987656464017236,
2010,3,2.911978490079325,
2011,3,2.836230231036981,
2012,3,2.79676024520728,
2013,3,2.769745915767159,
2014,3,2.719794782754396,
2015,3,2.657656627614563,
2016,3,2.586846495772332,
2017,3,2.52197068388549,
2018,3,2.455023386619212,
2019,3,2.382044929659137,
2020,3,2.309638588968862,
2021,3,2.239353248405166,
2022,3,2.160270228209243,
2023,3,2.101424043139066,
1989,3,50.4158486581079,
1990,3,50.01678874391046,
1991,3,49.65458032653938,
1992,3,49.36670951941922,
1993,3,49.05967972978063,
1994,3,48.72446170478941,
1995,3,48.26761257822631,
1996,3,47.72880374722057,
1997,3,47.04559213567251,
1998,3,46.24172123449935,
1999,3,45.31001495976803,
2000,3,44.28455135787846,
2001,3,43.22094199361553,
2002,3,42.13302092724076,
2003,3,41.07908995331545,
2004,3,40.0746016502404,
2005,3,39.16407466598259,
2006,3,38.35151843659212,
2007,3,37.64430165106553,
2008,3,37.02741742739451,
2009,3,36.46172764631368,
2010,3,35.96598289695232,
2011,3,35.52602611616125,
2012,3,35.16776490283417,
2013,3,34.84355592847976,
2014,3,34.5984679130999,
2015,3,34.30628187092663,
2016,3,34.01706569891908,
2017,3,33.72431142273983,
2018,3,33.32098951399768,
2019,3,32.8484718233689,
2020,3,32.36623528406096,
2021,3,31.88377896086213,
2022,3,31.33093764857071,
2023,3,30.77849879061811,
1989,3,28.76938077483473,
1990,3,27.94957183150667,
1991,3,27.21082947143379,
1992,3,26.3374808048815,
1993,3,25.553657473884,
1994,3,24.7229715953116,
1995,3,23.96065803674518,
1996,3,23.13455169448611,
1997,3,22.50451045187521,
1998,3,21.79354082377032,
1999,3,21.11914197071164,
2000,3,20.43714629913068,
2001,3,19.69405309169631,
2002,3,18.98229314371405,
2003,3,18.32853748417749,
2004,3,17.73608381561558,
2005,3,17.0762110978282,
2006,3,16.46674807250414,
2007,3,15.72561388543026,
2008,3,15.06695909691261,
2009,3,14.55501503190416,
2010,3,14.10284237288199,
2011,3,13.68171687791235,
2012,3,13.30207929167662,
2013,3,13.00436816706842,
2014,3,12.62394450445711,
2015,3,12.32173187602224,
2016,3,12.01492958269251,
2017,3,11.77074084906687,
2018,3,11.64234669801932,
2019,3,11.6021761266263,
2020,3,11.55302701549394,
2021,3,11.42543175858881,
2022,3,11.28550907231535,
2023,3,10.98142038717318,
1989,3,3.774899026147857,
1990,3,3.707180655464493,
1991,3,3.644208623414783,
1992,3,3.547523805206239,
1993,3,3.429797370293065,
1994,3,3.315078035154192,
1995,3,3.227133347101121,
1996,3,3.160408382159538,
1997,3,3.093492213569767,
1998,3,3.022409703554967,
1999,3,2.960100585586062,
2000,3,2.9184904146266,
2001,3,2.887834631411351,
2002,3,2.849476444102206,
2003,3,2.789430237178389,
2004,3,2.719958793356031,
2005,3,2.657463698244445,
2006,3,2.600519053023557,
2007,3,2.547053385189323,
2008,3,2.493145086523836,
2009,3,2.444544145795913,
2010,3,2.403509198085725,
2011,3,2.376835398149161,
2012,3,2.365047815781181,
2013,3,2.370378893077639,
2014,3,2.385754487658302,
2015,3,2.401928360261405,
2016,3,2.414030485341526,
2017,3,2.424160970246656,
2018,3,2.428417314718675,
2019,3,2.428804158607514,
2020,3,2.425548029803653,
2021,3,2.427999129338021,
2022,3,2.448179097031594,
2023,3,2.477240328199647,
1989,3,6.725998842080205,
1990,3,6.403292046971909,
1991,3,6.135222567981829,
1992,3,5.890531796112565,
1993,3,5.667094890696293,
1994,3,5.437161074780781,
1995,3,5.207221780220976,
1996,3,4.978048695873425,
1997,3,4.777635882786767,
1998,3,4.598639457751823,
1999,3,4.444118758311343,
2000,3,4.302905471356309,
2001,3,4.192410673110536,
2002,3,4.096878377448177,
2003,3,4.010672738874852,
2004,3,3.912508842477573,
2005,3,3.814466070108809,
2006,3,3.693634200710316,
2007,3,3.584188405062288,
2008,3,3.476246522503456,
2009,3,3.387355126401813,
2010,3,3.295698196534536,
2011,3,3.238555802195575,
2012,3,3.194370325532326,
2013,3,3.15654513500497,
2014,3,3.110392084460159,
2015,3,3.052482737407801,
2016,3,3.008093420991109,
2017,3,2.977276124165226,
2018,3,2.943729050256742,
2019,3,2.903140692346317,
2020,3,2.84493921555585,
2021,3,2.790092116219062,
2022,3,2.758002641927499,
2023,3,2.722840364207622,
1989,3,49.29005203464514,
1990,3,48.57663027870083,
1991,3,47.94852474784158,
1992,3,47.35129835114693,
1993,3,46.6739742049819,
1994,3,46.12115591814322,
1995,3,45.82600797748626,
1996,3,45.10840190070923,
1997,3,44.37259449298562,
1998,3,43.63624746470554,
1999,3,42.68478838909005,
2000,3,41.74437628475251,
2001,3,40.73533566209922,
2002,3,39.77953304949254,
2003,3,38.5053865949818,
2004,3,37.65900368822305,
2005,3,36.80218368662482,
2006,3,35.94797280829049,
2007,3,35.07990743696965,
2008,3,34.21751721256152,
2009,3,33.53102084398832,
2010,3,32.76112486272125,
2011,3,32.17559581378572,
2012,3,31.45327823886408,
2013,3,30.86152928533607,
2014,3,30.44534542842217,
2015,3,29.96895489134981,
2016,3,29.48543017336956,
2017,3,28.97887667053171,
2018,3,28.40657652048354,
2019,3,27.88988743102759,
2020,3,27.37339676543594,
2021,3,26.87887318406963,
2022,3,26.43316565438498,
2023,3,25.82334281690882,
1989,3,50.20027645674506,
1990,3,49.19325779600432,
1991,3,48.25815171361776,
1992,3,47.45325926081462,
1993,3,46.65975473122767,
1994,3,45.91758316975859,
1995,3,45.12876065192774,
1996,3,44.31186567314684,
1997,3,43.40021410058031,
1998,3,42.40234247405186,
1999,3,41.357369942189,
2000,3,40.23600721200827,
2001,3,39.07734468035459,
2002,3,37.89918912953543,
2003,3,36.75506559821691,
2004,3,35.62947742226874,
2005,3,34.62432961909028,
2006,3,33.6643786955625,
2007,3,32.7549394946261,
2008,3,31.91734095686285,
2009,3,31.08909780615171,
2010,3,30.28379876614773,
2011,3,29.45253225429094,
2012,3,28.60318736164729,
2013,3,27.78141247155628,
2014,3,27.00119012724189,
2015,3,26.25670622661051,
2016,3,25.58096883579276,
2017,3,24.96566716919594,
2018,3,24.35627792973195,
2019,3,23.64387508709348,
2020,3,22.95291866866679,
2021,3,22.33646605351521,
2022,3,21.73265151640944,
2023,3,21.16067975792316,
1989,3,12.52164876842779,
1990,3,12.791352551583,
1991,3,13.63398275083114,
1992,3,14.37220122506396,
1993,3,14.38247386294693,
1994,3,13.74412367089606,
1995,3,12.83390656795513,
1996,3,11.94144753833334,
1997,3,11.29609340374865,
1998,3,11.08140952854262,
1999,3,11.0490644539812,
2000,3,10.79882470598684,
2001,3,10.26494117946054,
2002,3,9.845575238021288,
2003,3,9.875598660382847,
2004,3,10.14855935571515,
2005,3,10.30702938499164,
2006,3,10.21179358465354,
2007,3,10.09637326745932,
2008,3,10.1643404834799,
2009,3,10.4090981347803,
2010,3,10.68570574703162,
2011,3,10.89017066386807,
2012,3,11.06268559287055,
2013,3,11.27321371291825,
2014,3,11.48379998527541,
2015,3,14.63990005034647,
2016,3,15.00356084633543,
2017,3,15.00004338793758,
2018,3,14.99243266916226,
2019,3,15.00911971176197,
2020,3,15.01230766006248,
2021,3,14.99656276529161,
2022,3,14.98873360885074,
2023,3,15.01967932608064,
1989,3,27.00172397066815,
1990,3,26.78599840515652,
1991,3,26.11889712946808,
1992,3,25.57929873678421,
1993,3,24.99594888228666,
1994,3,24.25749497648734,
1995,3,23.4288797390954,
1996,3,22.52661038430474,
1997,3,21.6048901626094,
1998,3,20.68653986884595,
1999,3,19.82493263171931,
2000,3,19.01003193868942,
2001,3,17.93273228675565,
2002,3,16.87179075603376,
2003,3,15.82833546266193,
2004,3,14.88556713935218,
2005,3,13.98867403025281,
2006,3,13.15983821193688,
2007,3,12.36695967454333,
2008,3,11.60672799083592,
2009,3,10.92920305870015,
2010,3,10.35881913099045,
2011,3,9.850671049801452,
2012,3,9.262176533512164,
2013,3,8.833247709918442,
2014,3,8.357560737547365,
2015,3,8.019155855065579,
2016,3,7.638279655455233,
2017,3,7.271265525291184,
2018,3,7.223473511322131,
2019,3,7.049299818349035,
2020,3,7.091460879369263,
2021,3,7.000761736041841,
2022,3,6.870081417281507,
2023,3,6.677106114080114,
1969,3,72.169212444861,
1970,3,70.8504147282344,
1971,3,68.9679456713456,
1972,3,66.74908492063081,
1973,3,64.4309526986046,
1974,3,62.0323116994838,
1975,3,59.5396647419831,
1976,3,57.0439719789251,
1977,3,54.7049131275707,
1978,3,52.4010826176468,
1979,3,50.0055051900245,
1980,3,47.4355554626573,
1981,3,44.5393389386716,
1982,3,41.2358091841991,
1983,3,37.6112310699798,
1984,3,34.0604251354094,
1985,3,30.9413132162946,
1986,3,28.4025432203756,
1987,3,26.5313534654445,
1988,3,25.3287044309764,
1989,3,24.6007751001236,
1990,3,24.2097833105161,
1991,3,24.0542292909052,
1992,3,23.9774354995762,
1993,3,23.9196780102975,
1994,3,23.8614853655384,
1995,3,23.7576898257993,
1996,3,23.634290584089,
1997,3,23.4734752109236,
1998,3,23.2776181771299,
1999,3,23.0276176259976,
2000,3,22.7169762746761,
2001,3,22.3330362720395,
2002,3,21.9402032158676,
2003,3,21.4651386928536,
2004,3,20.8674232064085,
2005,3,20.272635794119,
2006,3,19.7248468829948,
2007,3,19.1614409142131,
2008,3,18.6392828804092,
2009,3,18.1929591768496,
2010,3,17.8968673098753,
2011,3,17.6082238681534,
2012,3,17.1193897259186,
2013,3,16.3655859633102,
2014,3,15.6318376185836,
2015,3,15.1673146863024,
2016,3,15.044947161075,
2017,3,15.2142598659838,
2018,3,15.545268704833,
2019,3,15.8414938325414,
2020,3,15.9442011008808,
2021,3,15.8549680036519,
2022,3,15.634976647641,
2023,3,15.3292328889733,
1989,3,53.591619346153,
1990,3,53.3916324793286,
1991,3,53.3650678355644,
1992,3,53.4028709014173,
1993,3,53.3850721374424,
1994,3,53.2335520051434,
1995,3,53.0306161324098,
1996,3,52.6418332001002,
1997,3,52.1871726258675,
1998,3,51.4664371829466,
1999,3,50.7958816675748,
2000,3,49.9132130193222,
2001,3,48.8529456628327,
2002,3,47.6984569780388,
2003,3,46.3018090517824,
2004,3,44.764393434198,
2005,3,43.2635730782442,
2006,3,41.6770163162894,
2007,3,40.2825922017207,
2008,3,38.8831216685592,
2009,3,37.4974857314255,
2010,3,36.1976962747435,
2011,3,34.9833189495826,
2012,3,33.8309930378889,
2013,3,32.6778827298772,
2014,3,31.6696402948324,
2015,3,30.7236510024278,
2016,3,29.8419465599708,
2017,3,29.0761610959863,
2018,3,28.3928018297658,
2019,3,27.856035339145,
2020,3,27.283051600927,
2021,3,26.6461374402481,
2022,3,26.0937572557704,
2023,3,25.6085952512822,
1958,3,65.03518948027831,
1959,3,64.690061680919,
1960,3,64.34437516508859,
1961,3,64.00663955701479,
1962,3,63.5255436296588,
1963,3,62.9865116599039,
1964,3,62.3832622147898,
1965,3,61.7938562877618,
1966,3,61.113230231986,
1967,3,60.435227676997,
1968,3,59.7970443290423,
1969,3,59.1746949568126,
1970,3,58.5236190579383,
1971,3,57.8097601221222,
1972,3,57.1005258420317,
1973,3,56.3738546084905,
1974,3,55.7029062189832,
1975,3,55.0179212276596,
1976,3,54.3037424429618,
1977,3,53.5951991961429,
1978,3,52.8704231026138,
1979,3,52.149480113688,
1980,3,51.4540974709736,
1981,3,50.7375691496097,
1982,3,50.0913369541734,
1983,3,49.4425677774104,
1984,3,48.8377366463744,
1985,3,48.2577059074554,
1986,3,47.6782462410057,
1987,3,47.0663776924417,
1988,3,46.392826329168,
1989,3,45.6819082019027,
1990,3,44.9587539687303,
1991,3,44.1910646451857,
1992,3,43.4684279462328,
1993,3,42.8590545663418,
1994,3,42.2520768497208,
1995,3,41.7216911990502,
1996,3,41.2234712719101,
1997,3,40.6866835838873,
1998,3,40.1241937968244,
1999,3,39.5132435509338,
2000,3,38.8148825005583,
2001,3,38.1269136950582,
2002,3,37.4142932065418,
2003,3,36.7471691627166,
2004,3,36.1480839089127,
2005,3,35.6358918490228,
2006,3,35.2124998708825,
2007,3,34.8182445053428,
2008,3,34.4752205429006,
2009,3,34.1369012136225,
2010,3,33.7939263458059,
2011,3,33.3835545367672,
2012,3,32.9575650867357,
2013,3,32.5568540949877,
2014,3,32.1153048463252,
2015,3,31.7352908822621,
2016,3,31.3270165337059,
2017,3,30.9226341215131,
2018,3,30.4704033882043,
2019,3,29.9906254026154,
2020,3,29.5201638043395,
2021,3,29.0132451308566,
2022,3,28.5357099917782,
2023,3,28.0012032754185,
1965,3,40.2758512397582,
1966,3,39.3783191100251,
1967,3,38.2362407015137,
1968,3,37.1408575713606,
1969,3,36.1408513056058,
1970,3,35.2820814817333,
1971,3,34.5853119848304,
1972,3,34.0158299883734,
1973,3,33.4751554198759,
1974,3,32.894417509248,
1975,3,32.3483360005891,
1976,3,31.9363580065807,
1977,3,31.6397794715319,
1978,3,31.3244845760403,
1979,3,31.0524825001636,
1980,3,30.8398805574766,
1981,3,30.6486130573753,
1982,3,30.3940622949387,
1983,3,29.9868460514546,
1984,3,29.3038454984459,
1985,3,28.4025799370326,
1986,3,27.1993092461835,
1987,3,25.8649166863038,
1988,3,24.45886696957,
1989,3,22.9659163127359,
1990,3,21.0397626385632,
1991,3,19.1136864301955,
1992,3,17.3447673987637,
1993,3,15.7395121459189,
1994,3,14.2792900390174,
1995,3,13.0005422653311,
1996,3,11.9460274484039,
1997,3,11.1676024428512,
1998,3,10.7007665926199,
1999,3,10.6399912205528,
2000,3,11.0218824804739,
2001,3,11.8377143050769,
2002,3,13.0558361975532,
2003,3,14.5776497340775,
2004,3,16.3564705134533,
2005,3,18.2160586479461,
2006,3,20.0645442571673,
2007,3,21.2650738536038,
2008,3,22.1731866962551,
2009,3,22.8588094126987,
2010,3,23.2942463909887,
2011,3,23.5420715448738,
2012,3,23.6868094679312,
2013,3,23.7083379264987,
2014,3,23.6182143415755,
2015,3,23.5013863301047,
2016,3,23.373197318974,
2017,3,23.1104692459524,
2018,3,22.7493633687756,
2019,3,22.399257210161,
2020,3,22.0925789417912,
2021,3,21.632893348936,
2022,3,21.2389523022687,
2023,3,20.8804489967546,
1969,3,71.1226742035799,
1970,3,71.3373766105713,
1971,3,71.4742402372889,
1972,3,71.4983734134548,
1973,3,71.1282289760276,
1974,3,70.2081946172821,
1975,3,68.78636446467399,
1976,3,67.0397629945667,
1977,3,65.0807795795866,
1978,3,63.1566417772013,
1979,3,61.4116493864354,
1980,3,59.8880627254401,
1981,3,58.5592083849994,
1982,3,57.3786838313865,
1983,3,56.133235519299,
1984,3,54.6244568049827,
1985,3,52.8604274035427,
1986,3,51.0314308839544,
1987,3,49.2315296353894,
1988,3,47.6877287478491,
1989,3,46.4886045165168,
1990,3,45.6018303049024,
1991,3,45.0232170995178,
1992,3,44.5669035091203,
1993,3,44.1950252301218,
1994,3,43.7774179297419,
1995,3,43.3410731902324,
1996,3,42.9004290310821,
1997,3,42.4146977447127,
1998,3,41.9207631432654,
1999,3,41.235048652795,
2000,3,40.4328070007369,
2001,3,39.6922582120318,
2002,3,38.9238277576129,
2003,3,38.0284425375383,
2004,3,36.9630554730838,
2005,3,35.8368775095421,
2006,3,34.653150678188,
2007,3,33.5559379678727,
2008,3,32.5967318239593,
2009,3,31.7891276437099,
2010,3,31.0936082221,
2011,3,30.4592067009485,
2012,3,29.9035174082239,
2013,3,29.3831186727052,
2014,3,28.8460134455373,
2015,3,28.3156011244281,
2016,3,27.8662160025608,
2017,3,27.3748814470637,
2018,3,26.8471746411883,
2019,3,26.3429558101126,
2020,3,25.9083109974508,
2021,3,25.4228257543224,
2022,3,24.9434272871183,
2023,3,24.4664790231021,
1964,3,49.7498766233233,
1965,3,49.900299018703,
1966,3,49.9524408808876,
1967,3,49.8720702725367,
1968,3,49.937961930478,
1969,3,49.9691152856147,
1970,3,49.9224764047074,
1971,3,49.7402586053366,
1972,3,50.7088076480237,
1973,3,49.3226631621831,
1974,3,49.0690833815877,
1975,3,48.7636170372188,
1976,3,48.3883038343367,
1977,3,47.9119925280882,
1978,3,47.2644198667018,
1979,3,46.4979064349846,
1980,3,45.6314202674086,
1981,3,44.7022002794731,
1982,3,43.6436888044502,
1983,3,42.538173875808,
1984,3,41.5446012587912,
1985,3,40.7334335698635,
1986,3,40.1461596866225,
1987,3,39.7160051714534,
1988,3,39.4536097181441,
1989,3,39.3828468766068,
1990,3,39.3483718076309,
1991,3,39.3154738550758,
1992,3,39.2745228286963,
1993,3,39.5491279005355,
1994,3,38.9898112886328,
1995,3,38.783624008584,
1996,3,38.4699203195942,
1997,3,38.083421177189,
1998,3,37.6125694462215,
1999,3,37.1338330985557,
2000,3,36.5617121816878,
2001,3,35.9972585417238,
2002,3,35.3891025471706,
2003,3,34.6550192791428,
2004,3,33.9055273000654,
2005,3,33.0329166939307,
2006,3,32.107749928775,
2007,3,31.0828978980604,
2008,3,30.0756327162753,
2009,3,29.0807627259504,
2010,3,28.0437073494386,
2011,3,27.0900328825957,
2012,3,26.1407063587227,
2013,3,25.2532198621691,
2014,3,24.4050933390189,
2015,3,23.6657229353471,
2016,3,23.0002364908433,
2017,3,22.4144070756207,
2018,3,21.8560685062772,
2019,3,21.3991607361691,
2020,3,20.9295543085127,
2021,3,20.482863127778,
2022,3,20.0581441885105,
2023,3,19.6030264614974,
1975,3,22.0099144377422,
1976,3,21.3920851494705,
1977,3,20.8962033823964,
1978,3,20.5176405118922,
1979,3,20.2326987048074,
1980,3,20.038428632418,
1981,3,19.9342068336241,
1982,3,19.9710711616228,
1983,3,20.0044052555246,
1984,3,20.0306887133571,
1985,3,19.9242105319282,
1986,3,19.6932455644208,
1987,3,19.3732117614072,
1988,3,19.010652589052,
1989,3,18.7137204658993,
1990,3,18.5050529836887,
1991,3,18.382312368672,
1992,3,18.2927063560468,
1993,3,18.3007644293688,
1994,3,18.4256508810707,
1995,3,18.6276600015183,
1996,3,18.8696031541769,
1997,3,19.0640782624153,
1998,3,19.010325312789,
1999,3,18.6617270766283,
2000,3,17.938762609333,
2001,3,16.9240981565175,
2002,3,16.3296565341053,
2003,3,16.0997178438785,
2004,3,16.1574207055506,
2005,3,16.4129900944596,
2006,3,16.7034874832786,
2007,3,16.8795436800696,
2008,3,16.9082601170525,
2009,3,16.7237848238739,
2010,3,16.3392336134026,
2011,3,15.7646179732538,
2012,3,15.0268794896611,
2013,3,14.1843633177311,
2014,3,13.2531451326772,
2015,3,12.3176453059454,
2016,3,11.4595592498189,
2017,3,10.732241043228,
2018,3,10.1300648776118,
2019,3,9.638814152768891,
2020,3,9.25301065421494,
2021,3,8.924186285041451,
2022,3,8.620049560637129,
2023,3,8.323469634931991,
1955,3,83.9848055924794,
1956,3,81.62127729635409,
1957,3,79.1145571700697,
1958,3,76.7298049633029,
1959,3,74.5851706119566,
1960,3,72.80927916475881,
1961,3,71.3316453189788,
1962,3,70.1487658483896,
1963,3,69.1505332365281,
1964,3,68.2461778014865,
1965,3,67.2280413703878,
1966,3,66.005601663485,
1967,3,64.4863767314467,
1968,3,62.7438709182248,
1969,3,60.8758773013419,
1970,3,59.1311518243799,
1971,3,57.489607890871,
1972,3,56.2067586334283,
1973,3,55.3365757661353,
1974,3,54.6884961005342,
1975,3,54.230677133342,
1976,3,53.8570618145941,
1977,3,53.425402626565,
1978,3,52.9328252423447,
1979,3,52.3328035360348,
1980,3,51.4470484188073,
1981,3,50.4167685807609,
1982,3,49.2139718657475,
1983,3,47.8962450894576,
1984,3,46.4568921002721,
1985,3,44.9175533465306,
1986,3,43.4214714618619,
1987,3,42.2218029812614,
1988,3,41.2707127763133,
1989,3,40.6157727387963,
1990,3,40.2684727568469,
1991,3,40.0804305256815,
1992,3,39.9738519479312,
1993,3,39.8187089495448,
1994,3,39.5737027209413,
1995,3,39.2298212310038,
1996,3,38.8304446378986,
1997,3,38.1741077597327,
1998,3,37.4176536061226,
1999,3,36.5343162800801,
2000,3,35.6384675220559,
2001,3,34.8163271300309,
2002,3,34.2124902434538,
2003,3,33.8698381519535,
2004,3,33.6024162470865,
2005,3,33.3515076168489,
2006,3,33.08137771459,
2007,3,32.8128887469327,
2008,3,32.4999526351626,
2009,3,32.1734894640754,
2010,3,31.8331792379964,
2011,3,31.4713874983881,
2012,3,31.0759244604418,
2013,3,30.6707985947763,
2014,3,30.1952664728571,
2015,3,29.6938510652184,
2016,3,29.1029802425298,
2017,3,28.5042579166668,
2018,3,27.9182035518918,
2019,3,27.3380137622825,
2020,3,26.7894385277522,
2021,3,26.1954350255639,
2022,3,25.6847483696557,
2023,3,25.211694595339,
1971,3,58.1306631851287,
1972,3,57.4502061618729,
1973,3,56.859716613482,
1974,3,56.3034140048811,
1975,3,55.8000060500728,
1976,3,55.2278226170955,
1977,3,54.709887398918,
1978,3,54.1501748140315,
1979,3,53.6647780204589,
1980,3,53.2764083842136,
1981,3,52.9511292874407,
1982,3,52.7997727267342,
1983,3,52.7233647822315,
1984,3,52.7064020083872,
1985,3,52.7139050133975,
1986,3,52.5870128292308,
1987,3,52.2451448877223,
1988,3,51.8214795376093,
1989,3,51.2821421698368,
1990,3,50.6006895146311,
1991,3,49.9536221296122,
1992,3,49.2504503121007,
1993,3,48.5100503454441,
1994,3,47.806638697656,
1995,3,47.0560327851862,
1996,3,46.265173807591,
1997,3,45.433722455764,
1998,3,44.5394439590565,
1999,3,43.7078365974147,
2000,3,42.960183974387,
2001,3,42.323969236238,
2002,3,41.6554034461929,
2003,3,40.9918803437999,
2004,3,40.2757131170698,
2005,3,39.5649493943408,
2006,3,38.8773871813382,
2007,3,38.1342912583768,
2008,3,37.4729856297928,
2009,3,42.7184581745711,
2010,3,36.5297159324777,
2011,3,35.6479786355258,
2012,3,35.2199171269049,
2013,3,35.1217095879904,
2014,3,35.6456649878602,
2015,3,34.2023644838604,
2016,3,34.0983311842496,
2017,3,34.2590195322995,
2018,3,33.3957489256366,
2019,3,35.0434997003189,
2020,3,32.5611672618754,
2021,3,33.0339807384683,
2022,3,36.2449972508498,
2023,3,30.7100928642479,
1973,3,61.5979211793386,
1974,3,61.5984970647886,
1975,3,61.6883742081611,
1976,3,61.5968502772096,
1977,3,61.3659687954963,
1978,3,60.9596488955769,
1979,3,60.4699018275579,
1980,3,59.839218862206,
1981,3,59.2005570876796,
1982,3,58.5195799565975,
1983,3,57.8571059067696,
1984,3,57.1423091700744,
1985,3,56.4019945260893,
1986,3,55.6535405495628,
1987,3,54.7894141186845,
1988,3,53.8418437448291,
1989,3,52.8063173008022,
1990,3,51.7309521909608,
1991,3,50.6908149515281,
1992,3,49.8127989081514,
1993,3,49.1830501191423,
1994,3,48.6874160494339,
1995,3,48.1671530233304,
1996,3,47.5275344364992,
1997,3,46.8168653274984,
1998,3,45.9401029971422,
1999,3,44.9431797093508,
2000,3,43.9985358619062,
2001,3,43.0538225965633,
2002,3,42.2062753194417,
2003,3,41.4027525181193,
2004,3,40.6156367004353,
2005,3,39.9188115800288,
2006,3,39.3529457067801,
2007,3,38.9251686607891,
2008,3,38.5868341637515,
2009,3,38.2803775092859,
2010,3,37.9830286315546,
2011,3,37.61342947495,
2012,3,37.2621824218839,
2013,3,36.7920014101358,
2014,3,36.2879204328542,
2015,3,35.7480019368466,
2016,3,35.2125114035098,
2017,3,34.6881859372817,
2018,3,34.0841079710232,
2019,3,33.5825802324115,
2020,3,33.0039614100042,
2021,3,32.4758151363371,
2022,3,31.8746479014542,
2023,3,31.3879207689826,
1973,3,80.50036665447981,
1974,3,79.72439663670239,
1975,3,79.30165462500599,
1976,3,78.997476980793,
1977,3,78.2274379163208,
1978,3,77.0254531558794,
1979,3,75.2766414173406,
1980,3,73.25674586632719,
1981,3,71.06037002566021,
1982,3,68.7714032386634,
1983,3,66.195070264601,
1984,3,63.6417762229037,
1985,3,61.0582825246698,
1986,3,58.4607166788179,
1987,3,55.9136992997351,
1988,3,53.5021433090572,
1989,3,51.137859326255,
1990,3,48.8694908778373,
1991,3,46.6659267576777,
1992,3,44.5590550719657,
1993,3,42.7110234622304,
1994,3,41.0751402496626,
1995,3,39.7118899689458,
1996,3,38.4156913783921,
1997,3,37.2219877316886,
1998,3,36.2429481244247,
1999,3,35.3624041192121,
2000,3,34.6715308216533,
2001,3,33.92944789076,
2002,3,33.2352405047435,
2003,3,32.6518619688559,
2004,3,32.0756960239916,
2005,3,31.4892788548903,
2006,3,30.9118225905041,
2007,3,30.353675645316,
2008,3,29.7889047840235,
2009,3,29.2773714027567,
2010,3,28.7612376476363,
2011,3,28.1715588600767,
2012,3,27.6333129204395,
2013,3,27.0804719897817,
2014,3,26.6012795243759,
2015,3,26.1484728564661,
2016,3,25.7222301305494,
2017,3,25.2698185777776,
2018,3,24.8273772406409,
2019,3,24.3841948516679,
2020,3,23.9380933992414,
2021,3,23.4997883974565,
2022,3,23.0110621613961,
2023,3,22.5351563599976,
1982,3,29.6470707851582,
1983,3,29.2582117068526,
1984,3,28.8980119764068,
